sla_event_id,ticket_id,sla_policy_name,metric,sla_applied_at,target,in_business_hours,sla_breach_at,sla_elapsed_time,is_active_sla,is_sla_breach,ticket_group,ticket_brand,ticket_form,requester_organization,ticket_channel
2616,152947,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 00:38:05.000000,500,TRUE,2023-08-02 08:38:05.000000,710,FALSE,TRUE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
2617,151671,Paper Tier 2 SLA - Support,next_reply_time,2023-07-12 00:19:06.000000,500,TRUE,2023-07-13 08:19:06.000000,511,FALSE,TRUE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
2618,155002,Paper Tier 2 SLA - Support,next_reply_time,2023-07-31 11:28:10.000000,500,TRUE,2023-08-01 19:28:10.000000,46,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Atlas Travels,web
2619,152461,Paper Tier 2 SLA - Support,next_reply_time,2023-07-17 23:01:08.000000,500,FALSE,2023-07-19 07:01:08.000000,1373,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
2620,153762,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 16:59:26.000000,500,FALSE,2023-08-03 00:59:26.000000,38,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
2621,154534,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 05:22:35.000000,500,FALSE,2023-07-27 13:22:35.000000,171,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
2622,154543,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 07:33:11.000000,500,TRUE,2023-07-27 15:33:11.000000,563,FALSE,TRUE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Quasar Electronics,web
2623,151732,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 10:52:37.000000,500,TRUE,2023-07-27 18:52:37.000000,220,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,email
2624,150523,Paper Tier 2 SLA - Support,next_reply_time,2023-07-12 17:53:01.000000,500,TRUE,2023-07-14 01:53:01.000000,11,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FreshWave Juiceries,web
2625,151295,Paper Tier 2 SLA - Support,next_reply_time,2023-07-06 14:19:31.000000,500,TRUE,2023-07-07 22:19:31.000000,4,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
2626,150808,Paper Tier 1 SLA - Support,next_reply_time,2023-07-03 12:11:11.000000,500,FALSE,2023-07-04 20:11:11.000000,7,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
2627,155941,Paper Tier 1 SLA - Support,next_reply_time,2023-08-07 21:38:24.000000,500,TRUE,2023-08-09 05:38:24.000000,347,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vintage Vino Wineries,web
2628,153136,Paper Tier 1 SLA - Support,next_reply_time,2023-07-26 14:46:08.000000,500,FALSE,2023-07-27 22:46:08.000000,125,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
2629,151096,Paper Tier 1 SLA - Support,next_reply_time,2023-07-06 01:45:49.000000,500,FALSE,2023-07-07 09:45:49.000000,24,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Olive Groves Caterers,web
2630,152245,Paper Tier 1 SLA - Support,next_reply_time,2023-07-12 15:46:10.000000,500,FALSE,2023-07-13 23:46:10.000000,644,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,web
2631,150207,Paper Tier 1 SLA - Support,next_reply_time,2023-07-06 20:37:38.000000,500,FALSE,2023-07-08 04:37:38.000000,11,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NexaHome Furniture,web
2632,154562,Paper Tier 1 SLA - Support,next_reply_time,2023-07-26 09:45:26.000000,500,FALSE,2023-07-27 17:45:26.000000,145,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Palm Grove Resorts,web
2633,152778,Paper Tier 1 SLA - Support,next_reply_time,2023-08-03 12:05:12.000000,500,FALSE,2023-08-04 20:05:12.000000,139,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Palm Grove Resorts,web
2634,152288,Paper Tier 1 SLA - Support,next_reply_time,2023-07-26 09:31:58.000000,500,TRUE,2023-07-27 17:31:58.000000,52,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,SkyHigh Constructions,web
2635,152288,Paper Tier 1 SLA - Support,next_reply_time,2023-07-20 01:52:14.000000,500,TRUE,2023-07-21 09:52:14.000000,406,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,web
2636,154391,Paper Tier 2 SLA - Support,next_reply_time,2023-07-25 16:10:50.000000,500,TRUE,2023-07-27 00:10:50.000000,253,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
2637,152089,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 06:52:12.000000,500,TRUE,2023-07-27 14:52:12.000000,103,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,ClearView Optics,web
2638,152867,Paper Tier 2 SLA - Support,next_reply_time,2023-07-14 19:18:53.000000,500,TRUE,2023-07-16 03:18:53.000000,10,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
2639,150311,Paper Tier 2 SLA - Support,next_reply_time,2023-07-05 11:41:36.000000,500,TRUE,2023-07-06 19:41:36.000000,16,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
2640,151593,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 19:23:18.000000,500,FALSE,2023-07-12 03:23:18.000000,276,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
2641,151855,Paper Tier 2 SLA - Support,next_reply_time,2023-07-25 17:35:11.000000,500,TRUE,2023-07-27 01:35:11.000000,1026,FALSE,TRUE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FreshWave Juiceries,web
2642,152112,Paper Tier 2 SLA - Support,next_reply_time,2023-07-11 20:00:30.000000,500,FALSE,2023-07-13 04:00:30.000000,698,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
2643,132402,Paper Tier 2 SLA - Support,next_reply_time,2023-07-12 15:16:02.000000,500,TRUE,2023-07-13 23:16:02.000000,115,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Sunset Dining,web
2644,148789,Paper Tier 2 SLA - Support,next_reply_time,2023-07-03 15:56:29.000000,500,FALSE,2023-07-04 23:56:29.000000,222,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Evergreen Landscapes,web
2645,151613,Paper Tier 2 SLA - Support,next_reply_time,2023-07-19 09:33:55.000000,500,TRUE,2023-07-20 17:33:55.000000,269,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Quasar Electronics,web
2646,151870,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 14:46:18.000000,500,FALSE,2023-08-03 22:46:18.000000,247,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NatureWalk Shoes,web
2647,153152,Paper Tier 2 SLA - Support,next_reply_time,2023-07-18 13:29:44.000000,500,FALSE,2023-07-19 21:29:44.000000,546,FALSE,TRUE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NextGen Game Studios,web
2648,154688,Paper Tier 2 SLA - Support,next_reply_time,2023-07-31 18:47:13.000000,500,FALSE,2023-08-02 02:47:13.000000,515,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Bella Moda Boutiques,web
2649,148046,Paper Tier 2 SLA - Support,next_reply_time,2023-07-05 20:15:22.000000,500,TRUE,2023-07-07 04:15:22.000000,483,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BrightMinds Academy,web
2650,153937,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 18:00:59.000000,500,FALSE,2023-08-12 02:00:59.000000,77,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Harmony Healthcare,web
2651,154456,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 13:05:51.000000,500,FALSE,2023-07-28 21:05:51.000000,174,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Bella Moda Boutiques,web
2652,147297,Paper Tier 2 SLA - Support,next_reply_time,2023-07-07 16:17:18.000000,500,TRUE,2023-07-09 00:17:18.000000,6,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
2653,154983,Paper Tier 2 SLA - Support,next_reply_time,2023-07-28 00:44:08.000000,500,TRUE,2023-07-29 08:44:08.000000,5,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
2654,149879,Paper Tier 2 SLA - Support,next_reply_time,2023-07-18 09:49:53.000000,500,TRUE,2023-07-19 17:49:53.000000,21,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
2655,156035,Paper Tier 2 SLA - Support,next_reply_time,2023-08-08 15:06:04.000000,500,TRUE,2023-08-09 23:06:04.000000,316,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FreshWave Juiceries,email
2656,149656,Paper Tier 2 SLA - Support,next_reply_time,2023-07-17 18:06:25.000000,500,TRUE,2023-07-19 02:06:25.000000,9,FALSE,FALSE,Ryan's WUPHF.com Inquiries,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Bella Moda Boutiques,email
2657,157336,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 12:13:34.000000,500,FALSE,2023-08-11 20:13:34.000000,49,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FutureSoft Developers,web
2658,151452,Paper Tier 2 SLA - Support,next_reply_time,2023-07-12 12:09:27.000000,500,TRUE,2023-07-13 20:09:27.000000,113,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
2659,152989,Paper Tier 2 SLA - Support,next_reply_time,2023-07-18 17:30:43.000000,500,FALSE,2023-07-20 01:30:43.000000,132724,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
2660,154270,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 12:57:42.000000,500,FALSE,2023-07-27 20:57:42.000000,4,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Metro Daily News,email
2661,150451,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 17:02:30.000000,500,FALSE,2023-07-12 01:02:30.000000,11,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
2662,154551,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 07:38:22.000000,500,TRUE,2023-07-27 15:38:22.000000,647,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PureSprings Water Co.,web
2663,155063,Paper Tier 2 SLA - Support,next_reply_time,2023-07-28 14:35:48.000000,500,FALSE,2023-07-29 22:35:48.000000,91254,FALSE,TRUE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
2664,156351,Paper Tier 2 SLA - Support,next_reply_time,2023-08-06 22:17:26.000000,500,FALSE,2023-08-08 06:17:26.000000,486,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
2665,151237,Paper Tier 2 SLA - Support,next_reply_time,2023-07-07 08:33:03.000000,500,TRUE,2023-07-08 16:33:03.000000,11,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
2666,156103,Paper Tier 2 SLA - Support,next_reply_time,2023-08-08 21:02:58.000000,500,FALSE,2023-08-10 05:02:58.000000,32,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
2667,156363,Paper Tier 2 SLA - Support,next_reply_time,2023-08-03 12:34:51.000000,500,TRUE,2023-08-04 20:34:51.000000,13,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,SkyHigh Constructions,web
2668,152815,Paper Tier 2 SLA - Support,next_reply_time,2023-07-17 14:44:46.000000,500,TRUE,2023-07-18 22:44:46.000000,304,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,web
2669,154099,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 21:49:25.000000,500,TRUE,2023-08-03 05:49:25.000000,698,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
2670,153138,Paper Tier 1 SLA - Support,next_reply_time,2023-07-26 09:10:45.000000,500,FALSE,2023-07-27 17:10:45.000000,411,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Olive Groves Caterers,web
2671,151123,Paper Tier 1 SLA - Support,next_reply_time,2023-07-06 06:49:38.000000,500,FALSE,2023-07-07 14:49:38.000000,127,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Starry Night Campgrounds,web
2672,151139,Paper Tier 1 SLA - Support,next_reply_time,2023-07-05 15:28:35.000000,500,FALSE,2023-07-06 23:28:35.000000,10,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NextGen Game Studios,web
2673,141752,Paper Tier 1 SLA - Support,next_reply_time,2023-08-03 22:48:05.000000,500,FALSE,2023-08-05 06:48:05.000000,459,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
2674,153086,Paper Tier 1 SLA - Support,next_reply_time,2023-07-28 07:10:52.000000,500,FALSE,2023-07-29 15:10:52.000000,590,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
2675,153862,Michael Scott Support,next_reply_time,2023-07-20 15:22:51.000000,500,TRUE,2023-07-21 23:22:51.000000,1,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FutureSoft Developers,web
2676,152072,Paper Tier 2 SLA - Support,next_reply_time,2023-07-13 05:19:36.000000,500,TRUE,2023-07-14 13:19:36.000000,20,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
2677,153359,Paper Tier 2 SLA - Support,next_reply_time,2023-07-20 15:09:18.000000,500,FALSE,2023-07-21 23:09:18.000000,396,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Rainbow Textiles,web
2678,156178,Paper Tier 2 SLA - Support,next_reply_time,2023-08-11 15:10:01.000000,500,FALSE,2023-08-12 23:10:01.000000,70,FALSE,FALSE,Threat Level Midnight Film Critics,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Golden Grains Bakeries,email
2679,150305,Paper Tier 2 SLA - Support,next_reply_time,2023-07-03 11:57:29.000000,500,FALSE,2023-07-04 19:57:29.000000,3,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
2680,150821,Paper Tier 2 SLA - Support,next_reply_time,2023-07-21 12:52:19.000000,500,FALSE,2023-07-22 20:52:19.000000,11,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Golden Grains Bakeries,web
2681,156210,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 16:35:19.000000,500,FALSE,2023-08-04 00:35:19.000000,548,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
2682,154428,Paper Tier 2 SLA - Support,next_reply_time,2023-07-24 21:11:17.000000,500,FALSE,2023-07-26 05:11:17.000000,0,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Urban Design Studios,email
2683,157500,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 11:33:04.000000,500,TRUE,2023-08-11 19:33:04.000000,3,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Olive Groves Caterers,web
2684,149578,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 08:27:57.000000,500,FALSE,2023-07-11 16:27:57.000000,295,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Quasar Electronics,web
2685,148046,Paper Tier 2 SLA - Support,next_reply_time,2023-07-16 19:55:41.000000,500,TRUE,2023-07-18 03:55:41.000000,402,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FutureSoft Developers,web
2686,152398,Paper Tier 2 SLA - Support,next_reply_time,2023-07-12 21:35:34.000000,500,TRUE,2023-07-14 05:35:34.000000,352,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
2687,156513,Paper Tier 2 SLA - Support,next_reply_time,2023-08-04 08:40:31.000000,500,FALSE,2023-08-05 16:40:31.000000,252,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
2688,147054,Paper Tier 2 SLA - Support,next_reply_time,2023-07-03 19:48:24.000000,500,FALSE,2023-07-05 03:48:24.000000,175,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NatureWalk Shoes,web
2689,147570,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 11:06:30.000000,500,FALSE,2023-08-02 19:06:30.000000,201,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NexaHome Furniture,web
2690,151926,Paper Tier 2 SLA - Support,next_reply_time,2023-07-11 19:48:56.000000,500,FALSE,2023-07-13 03:48:56.000000,23,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Rainbow Textiles,web
2691,151671,Paper Tier 2 SLA - Support,next_reply_time,2023-07-11 12:41:49.000000,500,TRUE,2023-07-12 20:41:49.000000,3,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NatureWalk Shoes,web
2692,155772,Paper Tier 2 SLA - Support,next_reply_time,2023-08-04 07:29:30.000000,500,FALSE,2023-08-05 15:29:30.000000,24,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NextGen Game Studios,web
2693,155775,Paper Tier 2 SLA - Support,next_reply_time,2023-08-03 20:54:23.000000,500,TRUE,2023-08-05 04:54:23.000000,794,FALSE,TRUE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,King's Coffee Roasters,web
2694,157314,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 15:26:12.000000,500,TRUE,2023-08-11 23:26:12.000000,93,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
2695,152707,Paper Tier 2 SLA - Support,next_reply_time,2023-07-14 12:19:41.000000,500,TRUE,2023-07-15 20:19:41.000000,12,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
2696,151940,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 19:41:11.000000,500,FALSE,2023-07-12 03:41:11.000000,5,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
2697,152457,Paper Tier 2 SLA - Support,next_reply_time,2023-07-19 17:16:37.000000,500,TRUE,2023-07-21 01:16:37.000000,2,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vintage Vino Wineries,email
2698,154011,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 05:23:22.000000,500,FALSE,2023-07-27 13:23:22.000000,71,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
2699,152744,Paper Tier 2 SLA - Support,next_reply_time,2023-07-17 00:21:12.000000,500,TRUE,2023-07-18 08:21:12.000000,237,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PureSprings Water Co.,web
2700,153258,Paper Tier 2 SLA - Support,next_reply_time,2023-07-21 08:11:01.000000,500,FALSE,2023-07-22 16:11:01.000000,49,FALSE,FALSE,Pretzel Day Preparation,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Starry Night Campgrounds,web
2701,153003,Paper Tier 2 SLA - Support,next_reply_time,2023-07-17 21:19:05.000000,500,FALSE,2023-07-19 05:19:05.000000,9,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
2702,154543,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 06:48:00.000000,500,FALSE,2023-07-28 14:48:00.000000,283,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
2703,151219,Paper Tier 2 SLA - Support,next_reply_time,2023-07-06 18:14:19.000000,500,FALSE,2023-07-08 02:14:19.000000,489,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,ClearView Optics,email
2704,155827,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 18:00:06.000000,500,FALSE,2023-08-04 02:00:06.000000,113,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
2705,153296,Paper Tier 2 SLA - Support,next_reply_time,2023-07-24 07:33:03.000000,500,TRUE,2023-07-25 15:33:03.000000,574,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
2706,154326,Paper Tier 2 SLA - Support,next_reply_time,2023-07-25 16:48:07.000000,500,FALSE,2023-07-27 00:48:07.000000,498,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
2707,156630,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 11:24:58.000000,500,TRUE,2023-08-10 19:24:58.000000,106,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
2708,142062,Paper Tier 2 SLA - Support,next_reply_time,2023-07-06 12:40:05.000000,500,FALSE,2023-07-07 20:40:05.000000,823,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
2709,144889,Paper Tier 2 SLA - Support,next_reply_time,2023-07-28 17:15:30.000000,500,FALSE,2023-07-30 01:15:30.000000,22,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Golden Grains Bakeries,web
2710,148779,Paper Tier 1 SLA - Support,next_reply_time,2023-07-06 11:35:23.000000,500,FALSE,2023-07-07 19:35:23.000000,11,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,King's Coffee Roasters,web
2711,153138,Paper Tier 1 SLA - Support,next_reply_time,2023-07-28 09:03:32.000000,500,FALSE,2023-07-29 17:03:32.000000,17,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Phoenix Motors,web
2712,151607,Paper Tier 1 SLA - Support,next_reply_time,2023-07-18 07:14:38.000000,500,FALSE,2023-07-19 15:14:38.000000,280,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,email
2713,146511,Paper Tier 1 SLA - Support,next_reply_time,2023-07-04 12:36:14.000000,500,FALSE,2023-07-05 20:36:14.000000,188,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Sunset Dining,web
2714,157520,Paper Tier 1 SLA - Support,next_reply_time,2023-08-11 07:45:27.000000,500,FALSE,2023-08-12 15:45:27.000000,63,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
2715,155995,Paper Tier 1 SLA - Support,next_reply_time,2023-08-02 04:28:39.000000,500,TRUE,2023-08-03 12:28:39.000000,163,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,web
2716,152162,Paper Tier 1 SLA - Support,next_reply_time,2023-07-25 17:12:43.000000,500,FALSE,2023-07-27 01:12:43.000000,3,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Quasar Electronics,web
2717,154979,Paper Tier 1 SLA - Support,next_reply_time,2023-08-01 04:14:04.000000,500,TRUE,2023-08-02 12:14:04.000000,322,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
2718,153708,Paper Tier 1 SLA - Support,next_reply_time,2023-07-24 14:19:39.000000,500,FALSE,2023-07-25 22:19:39.000000,9,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BlueWave Marine Supplies,web
2719,155760,Paper Tier 1 SLA - Support,next_reply_time,2023-08-02 18:57:16.000000,500,TRUE,2023-08-04 02:57:16.000000,657,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elegant Events Planners,web
